id,vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,spd,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd
19375,1401,20221018 18:54:29,29.630500000079504,-82.42187169645496,270,500384,75,Oaks Mall,49526,False,22,8051,708669,10752,,0,EMPTY,66600,2022-10-18
19378,2101,20221018 18:54:30,29.64614333333333,-82.32272833333333,348,64,2,Rosa Parks/Downtown,28886,False,0,13985,709881,10021,,0,EMPTY,66600,2022-10-18
19379,1802,20221018 18:54:30,29.653174616943552,-82.38315016162333,292,323,5,Oaks Mall,22239,False,30,6127,708564,10051,,0,EMPTY,66600,2022-10-18
19381,1810,20221018 18:54:33,29.65201150297365,-82.32815982461686,90,335,5,Rosa Parks/Downtown,27138,False,26,6073,708520,10053,,0,EMPTY,66300,2022-10-18
19382,2105,20221018 18:54:30,29.646305,-82.32277166666667,4,339,7,Rosa Parks/Downtown,31830,False,0,348,707975,10071,,0,EMPTY,66600,2022-10-18
19389,1809,20221018 18:54:33,29.646405,-82.32263333333334,190,122,15,Rosa Parks / Downtown,36136,False,0,1038,708119,10151,,0,EMPTY,66420,2022-10-18
19392,1602,20221018 18:54:30,29.64853,-82.34496,172,500354,20,Reitz Union / UF Campus,32578,False,0,14536,710274,10203,,0,EMPTY,66600,2022-10-18
19393,1106,20221018 18:54:35,29.639592872366052,-82.34641754395298,263,500355,20,Oaks Mall,2144,False,15,14468,710206,10201,,0,EMPTY,66600,2022-10-18
19396,1202,20221018 18:54:32,29.63885705094753,-82.3513829279415,248,500400,33,Butler Plaza Transfer Station,7107,False,17,13149,709375,10333,,0,HALF_EMPTY,67200,2022-10-18
19397,1014,20221018 18:54:32,29.650340001751736,-82.37177166407773,89,55,34,Hub / UF Campus,17682,False,19,13248,709438,10341,,0,EMPTY,67200,2022-10-18
19398,1806,20221018 18:54:31,29.65031,-82.35571,336,500387,34,Lexington Cr.,6806,False,8,13203,709406,10342,,0,EMPTY,67500,2022-10-18
19399,1003,20221018 18:54:32,29.63527223736228,-82.35370637718864,277,207,35,SW 35TH PLACE,5701,False,0,14756,710444,10352,,0,EMPTY,67440,2022-10-18
19401,1005,20221018 18:54:32,29.639365620678312,-82.3425828452039,69,500406,35,Reitz Union / UF Campus,17114,False,15,14824,710388,10353,,0,EMPTY,66900,2022-10-18
19410,1802,20221018 18:54:39,29.653630126301668,-82.38439127278082,292,323,5,Oaks Mall,22668,False,40,6127,708564,10051,,0,EMPTY,66600,2022-10-18
19414,1902,20221018 18:54:40,29.707783845720986,-82.3552457811074,214,328,8,UF Health,1177,False,19,407,707997,10082,,0,EMPTY,67800,2022-10-18
19416,2578,20221018 18:54:39,29.63802934575656,-82.3586528595239,39,500433,9,Reitz Union/UF Campus,13545,False,21,10974,709055,10093,,0,EMPTY,67260,2022-10-18
19417,802,20221018 18:54:39,29.674088381786763,-82.42430203469468,272,75,10,Santa Fe,40874,False,45,615,708019,10101,,0,EMPTY,66780,2022-10-18
19419,1811,20221018 18:54:40,29.630575356450336,-82.33944,180,500421,13,Cottage Grove / SW 13th Street,11104,False,37,14343,710092,10131,,0,EMPTY,67500,2022-10-18
19421,2110,20221018 18:54:36,29.646381487665728,-82.34390701135781,242,500426,16,Sugar Hill,1863,False,15,8950,708775,10161,,0,EMPTY,67860,2022-10-18
19422,2102,20221018 18:54:40,29.646483333333336,-82.32272333333334,358,500381,17,UF Health,370,False,0,8925,708727,10171,,0,EMPTY,68280,2022-10-18
19424,1106,20221018 18:54:40,29.63958652084321,-82.34702795336041,271,500355,20,Oaks Mall,2336,False,23,14468,710206,10201,,0,EMPTY,66600,2022-10-18
19425,1402,20221018 18:54:40,29.67395181037186,-82.43923214747798,0,324,23,Santa Fe,14099,False,11,1470,708155,10232,,0,EMPTY,67680,2022-10-18
19428,1014,20221018 18:54:40,29.650361972418118,-82.37104638718857,85,55,34,Hub / UF Campus,17915,False,21,13248,709438,10341,,0,EMPTY,67200,2022-10-18
19431,1009,20221018 18:54:37,29.604600996779183,-82.37102420705514,342,207,35,SW 35TH PLACE,24468,False,23,14755,710443,10351,,0,EMPTY,66540,2022-10-18
19433,1207,20221018 18:54:38,29.6252747,-82.38789,278,500411,37,Reitz Union / UF Campus,214,True,0,11895,709154,10372,,0,EMPTY,68040,2022-10-18
19435,1903,20221018 18:54:40,29.679071666666665,-82.43209999999999,150,500336,43,UF Health,214,False,1,2432,708402,10432,,0,EMPTY,68100,2022-10-18
19436,1205,20221018 18:54:40,29.645120141239502,-82.42225776343227,266,348,75,Butler Plaza Transfer Station,16400,False,0,8033,708651,10753,,0,EMPTY,66600,2022-10-18
19438,1206,20221018 18:54:37,29.6440716,-82.33577,0,500431,126,Sorority Row/ Lakeside,26,False,0,3789,708451,11261,,0,EMPTY,68100,2022-10-18
19439,1015,20221018 18:54:37,29.644041666666663,-82.33573499999999,1,500418,127,Sorority Row-Turlington,16,False,0,13820,709809,11271,,0,EMPTY,68100,2022-10-18
19440,2101,20221018 18:54:46,29.64614333333333,-82.32272833333333,348,64,2,Rosa Parks/Downtown,28886,True,0,13985,709881,10021,,0,EMPTY,66600,2022-10-18
19442,1016,20221018 18:54:43,29.650360885103865,-82.35713615485086,91,335,5,Rosa Parks/Downtown,17668,False,25,6075,708521,10052,,0,EMPTY,67320,2022-10-18
19444,2105,20221018 18:54:46,29.646310000000003,-82.32277666666666,4,339,7,Rosa Parks/Downtown,31830,False,0,348,707975,10071,,0,EMPTY,66600,2022-10-18
19446,1808,20221018 18:54:41,29.63903,-82.34410166666666,242,500393,8,PineRidge/Walmart,4,False,0,14265,710034,10081,,0,EMPTY,68100,2022-10-18
19448,802,20221018 18:54:42,29.67410593026401,-82.42472373719079,272,75,10,Santa Fe,41007,False,45,615,708019,10101,,0,EMPTY,66780,2022-10-18
19449,2107,20221018 18:54:40,29.645875,-82.32262999999999,167,54,11,Rosa Parks/Downtown,33332,True,0,665,708067,10111,,0,EMPTY,66600,2022-10-18
19454,1602,20221018 18:54:46,29.64853,-82.34496,172,500354,20,Reitz Union / UF Campus,32578,False,0,14536,710274,10203,,0,EMPTY,66600,2022-10-18
19457,2106,20221018 18:54:42,29.648230000202886,-82.31281667318045,270,226,26,Commuter Lot / UF Campus,34029,False,16,1569,708231,10261,,0,EMPTY,66600,2022-10-18
19465,2114,20221018 18:54:42,29.62191,-82.3655,73,500452,38,HUB / UF Campus,28,False,0,8658,708678,10383,,0,EMPTY,67740,2022-10-18
19468,1401,20221018 18:54:43,29.630999753774987,-82.42244,0,500384,75,Oaks Mall,49888,False,17,8051,708669,10752,,0,EMPTY,66600,2022-10-18
19472,1802,20221018 18:54:50,29.65448457972057,-82.38670939270575,292,323,5,Oaks Mall,23466,False,48,6127,708564,10051,,0,EMPTY,66600,2022-10-18
19474,1810,20221018 18:54:48,29.65197350169708,-82.32598341242536,91,335,5,Rosa Parks/Downtown,27745,False,27,6073,708520,10053,,0,EMPTY,66300,2022-10-18
19481,1811,20221018 18:54:48,29.62930383606048,-82.33944,180,500421,13,Cottage Grove / SW 13th Street,11568,False,36,14343,710092,10131,,0,EMPTY,67500,2022-10-18
19482,1809,20221018 18:54:49,29.646405,-82.32263333333334,190,122,15,Rosa Parks / Downtown,36136,False,0,1038,708119,10151,,0,EMPTY,66420,2022-10-18
19489,1202,20221018 18:54:48,29.638547841599184,-82.35268839522625,261,500400,33,Butler Plaza Transfer Station,7540,False,17,13149,709375,10333,,0,HALF_EMPTY,67200,2022-10-18
19490,1014,20221018 18:54:49,29.65038798099928,-82.36989326585949,89,55,34,Hub / UF Campus,18283,False,24,13248,709438,10341,,0,EMPTY,67200,2022-10-18
19492,1003,20221018 18:54:47,29.63527223736228,-82.35370637718864,277,207,35,SW 35TH PLACE,5701,False,0,14756,710444,10352,,0,EMPTY,67440,2022-10-18
19493,1009,20221018 18:54:48,29.60574763038636,-82.37112311533707,355,207,35,SW 35TH PLACE,24886,False,16,14755,710443,10351,,0,EMPTY,66540,2022-10-18
19494,1005,20221018 18:54:48,29.640301723871826,-82.34077897489078,44,500406,35,Reitz Union / UF Campus,17799,False,32,14824,710388,10353,,0,EMPTY,66900,2022-10-18
19495,1207,20221018 18:54:49,29.6252747,-82.38789,278,500411,37,Reitz Union / UF Campus,0,False,3,11895,709154,10372,,0,EMPTY,68040,2022-10-18
19504,1016,20221018 18:54:55,29.65042691298455,-82.35572574046213,71,335,5,Rosa Parks/Downtown,18121,False,30,6075,708521,10052,,0,EMPTY,67320,2022-10-18
19507,1902,20221018 18:54:54,29.706740778325603,-82.35638073762675,231,328,8,UF Health,1706,False,28,407,707997,10082,,0,EMPTY,67800,2022-10-18
19508,1808,20221018 18:54:57,29.63903,-82.34410166666666,242,500393,8,PineRidge/Walmart,4,False,0,14265,710034,10081,,0,EMPTY,68100,2022-10-18
19509,2578,20221018 18:54:56,29.63822564524426,-82.35700499091821,89,500433,9,Reitz Union/UF Campus,14090,False,23,10974,709055,10093,,0,EMPTY,67260,2022-10-18
19511,2107,20221018 18:54:56,29.645876666666663,-82.32262666666665,167,54,11,Rosa Parks/Downtown,33332,True,0,665,708067,10111,,0,EMPTY,66600,2022-10-18
19514,2110,20221018 18:54:53,29.645889055196516,-82.34497535562988,241,500426,16,Sugar Hill,2247,False,15,8950,708775,10161,,0,EMPTY,67860,2022-10-18
19515,2102,20221018 18:54:55,29.646483333333336,-82.32272333333334,358,500381,17,UF Health,370,False,0,8925,708727,10171,,0,EMPTY,68280,2022-10-18
19517,1106,20221018 18:54:56,29.63968951824391,-82.34858695883148,290,500355,20,Oaks Mall,2841,False,19,14468,710206,10201,,0,EMPTY,66600,2022-10-18
19518,1402,20221018 18:54:55,29.674347618673004,-82.43830506613472,90,324,23,Santa Fe,14540,False,26,1470,708155,10232,,0,EMPTY,67680,2022-10-18
19520,1202,20221018 18:54:56,29.638461030937624,-82.35335187947409,261,500400,33,Butler Plaza Transfer Station,7752,False,16,13149,709375,10333,,0,HALF_EMPTY,67200,2022-10-18
19522,1806,20221018 18:54:54,29.65034955871696,-82.3568993933866,270,500387,34,Lexington Cr.,7205,False,24,13203,709406,10342,,0,EMPTY,67500,2022-10-18
19526,1207,20221018 18:54:53,29.6252747,-82.38789,180,500411,37,Reitz Union / UF Campus,0,False,11,11895,709154,10372,,0,EMPTY,68040,2022-10-18
19527,2114,20221018 18:54:57,29.62191,-82.3655,73,500452,38,HUB / UF Campus,28,False,0,8658,708678,10383,,0,EMPTY,67740,2022-10-18
19528,1903,20221018 18:54:56,29.67877,-82.43167666666668,133,500336,43,UF Health,387,False,0,2432,708402,10432,,0,EMPTY,68100,2022-10-18
19529,1205,20221018 18:54:57,29.645120141239502,-82.42225776343227,266,348,75,Butler Plaza Transfer Station,16400,False,0,8033,708651,10753,,0,EMPTY,66600,2022-10-18
19531,1206,20221018 18:54:52,29.6440716,-82.33577,0,500431,126,Sorority Row/ Lakeside,26,False,0,3789,708451,11261,,0,EMPTY,68100,2022-10-18
19532,1015,20221018 18:54:54,29.644041666666663,-82.33573499999999,1,500418,127,Sorority Row-Turlington,16,False,0,13820,709809,11271,,0,EMPTY,68100,2022-10-18
19533,2101,20221018 18:55:01,29.64614333333333,-82.32272833333333,348,352,2,Walmart/Duval,237,False,0,13971,709867,10021,,0,EMPTY,68400,2022-10-18
19537,2105,20221018 18:55:01,29.646310000000003,-82.32277666666666,4,342,7,E. Meadows,299,False,0,335,707962,10071,,0,EMPTY,68400,2022-10-18
19538,1902,20221018 18:54:59,29.706605,-82.356652,144,328,8,UF Health,1805,False,30,407,707997,10082,,0,EMPTY,67800,2022-10-18
19541,802,20221018 18:54:58,29.674265489236586,-82.4280488176832,271,75,10,Santa Fe,42065,False,41,615,708019,10101,,0,EMPTY,66780,2022-10-18
19543,1811,20221018 18:54:59,29.628166884825827,-82.33944,180,500421,13,Cottage Grove / SW 13th Street,11983,False,5,14343,710092,10131,,0,EMPTY,67500,2022-10-18
19547,1602,20221018 18:55:01,29.64853,-82.34496,172,500354,20,Reitz Union / UF Campus,32578,False,0,14536,710274,10203,,0,EMPTY,66600,2022-10-18
19550,2106,20221018 18:54:59,29.648224116253505,-82.31474228659384,271,226,26,Commuter Lot / UF Campus,34640,False,16,1569,708231,10261,,0,EMPTY,66600,2022-10-18
19559,1903,20221018 18:55:00,29.678726666666662,-82.43162333333333,140,500336,43,UF Health,416,False,3,2432,708402,10432,,0,EMPTY,68100,2022-10-18
19561,1401,20221018 18:54:58,29.631171426963885,-82.42244,0,500384,75,Oaks Mall,49950,False,0,8051,708669,10752,,0,EMPTY,66600,2022-10-18
19565,1802,20221018 18:55:06,29.655462048582688,-82.38937197232917,292,323,5,Oaks Mall,24382,False,15,6127,708564,10051,,0,EMPTY,66600,2022-10-18
19567,1810,20221018 18:55:05,29.651970159688503,-82.32390319786244,90,335,5,Rosa Parks/Downtown,28493,False,26,6073,708520,10053,,0,EMPTY,66300,2022-10-18
19575,1809,20221018 18:55:04,29.646405,-82.32263333333334,190,122,15,Rosa Parks / Downtown,36136,False,0,1038,708119,10151,,0,EMPTY,66420,2022-10-18
19576,2110,20221018 18:55:07,29.645681785829066,-82.34612469527556,268,500426,16,Sugar Hill,2624,False,16,8950,708775,10161,,0,EMPTY,67860,2022-10-18
19579,1106,20221018 18:55:05,29.639656171036897,-82.34927059325399,256,500355,20,Oaks Mall,3062,False,17,14468,710206,10201,,0,EMPTY,66600,2022-10-18
19583,1014,20221018 18:55:06,29.650408508441195,-82.36758683061963,89,55,34,Hub / UF Campus,19011,False,30,13248,709438,10341,,0,EMPTY,67200,2022-10-18
19585,1003,20221018 18:55:02,29.63527223736228,-82.35370637718864,277,207,35,SW 35TH PLACE,5701,False,0,14756,710444,10352,,0,EMPTY,67440,2022-10-18
19586,1009,20221018 18:55:03,29.605856686982214,-82.37113282949781,355,207,35,SW 35TH PLACE,24925,False,0,14755,710443,10351,,0,EMPTY,66540,2022-10-18
19587,1005,20221018 18:55:05,29.641247139865023,-82.33989056160488,34,500406,35,Reitz Union / UF Campus,18246,False,0,14824,710388,10353,,0,EMPTY,66900,2022-10-18
19597,1016,20221018 18:55:11,29.651086896656157,-82.35373795118966,68,335,5,Rosa Parks/Downtown,18798,False,30,6075,708521,10052,,0,EMPTY,67320,2022-10-18
19601,1808,20221018 18:55:12,29.63903,-82.34410166666666,242,500393,8,PineRidge/Walmart,4,False,0,14265,710034,10081,,0,EMPTY,68100,2022-10-18
19602,2578,20221018 18:55:12,29.638241312478808,-82.35539328947515,88,500433,9,Reitz Union/UF Campus,14599,False,21,10974,709055,10093,,0,EMPTY,67260,2022-10-18
19604,2107,20221018 18:55:11,29.645876666666663,-82.32262666666665,167,54,11,Rosa Parks/Downtown,33332,True,0,665,708067,10111,,0,EMPTY,66600,2022-10-18
19605,1811,20221018 18:55:09,29.628155016619527,-82.33944,180,500421,13,Cottage Grove / SW 13th Street,11988,False,0,14343,710092,10131,,0,EMPTY,67500,2022-10-18
19608,2102,20221018 18:55:11,29.646483333333336,-82.32271999999999,358,500381,17,UF Health,371,False,0,8925,708727,10171,,0,EMPTY,68280,2022-10-18
19611,1402,20221018 18:55:10,29.674333745530696,-82.43592572868451,90,324,23,Santa Fe,15298,False,33,1470,708155,10232,,0,EMPTY,67680,2022-10-18
19615,1806,20221018 18:55:10,29.65036858612904,-82.35898945972222,270,500387,34,Lexington Cr.,7824,False,28,13203,709406,10342,,0,EMPTY,67500,2022-10-18
19619,1207,20221018 18:55:08,29.625837072667228,-82.38702244943369,88,500411,37,Reitz Union / UF Campus,681,False,8,11895,709154,10372,,0,EMPTY,68040,2022-10-18
19625,1015,20221018 18:55:09,29.64421809014488,-82.33577,0,500418,127,Sorority Row-Turlington,53,False,13,13820,709809,11271,,0,EMPTY,68100,2022-10-18
19630,2105,20221018 18:55:16,29.646310000000003,-82.32277666666666,4,342,7,E. Meadows,299,False,0,335,707962,10071,,0,EMPTY,68400,2022-10-18
19631,1902,20221018 18:55:16,29.70522657947412,-82.35950481597875,242,328,8,UF Health,2844,False,35,407,707997,10082,,0,EMPTY,67800,2022-10-18
19634,802,20221018 18:55:13,29.674320006728426,-82.42994136573222,270,75,10,Santa Fe,42671,False,4,615,708019,10101,,0,EMPTY,66780,2022-10-18
19643,2106,20221018 18:55:14,29.64821947918841,-82.31619643395891,269,226,26,Commuter Lot / UF Campus,35054,False,30,1569,708231,10261,,0,EMPTY,66600,2022-10-18
19644,1202,20221018 18:55:17,29.638257541137584,-82.35515709539719,264,500400,33,Butler Plaza Transfer Station,8329,False,18,13149,709375,10333,,0,HALF_EMPTY,67200,2022-10-18
19651,2114,20221018 18:55:13,29.62191,-82.3655,73,500452,38,HUB / UF Campus,28,False,0,8658,708678,10383,,0,EMPTY,67740,2022-10-18
19652,1903,20221018 18:55:15,29.677971666666668,-82.43159333333332,175,500336,43,UF Health,691,False,3,2432,708402,10432,,0,EMPTY,68100,2022-10-18
19653,1205,20221018 18:55:14,29.645110611424148,-82.42242959565053,266,348,75,Butler Plaza Transfer Station,16454,False,8,8033,708651,10753,,0,EMPTY,66600,2022-10-18
19654,1401,20221018 18:55:14,29.6312,-82.42244,89,500384,75,Oaks Mall,49961,False,24,8051,708669,10752,,0,EMPTY,66600,2022-10-18
19655,1206,20221018 18:55:14,29.6440716,-82.33577,0,500431,126,Sorority Row/ Lakeside,26,False,3,3789,708451,11261,,0,EMPTY,68100,2022-10-18
19656,1015,20221018 18:55:15,29.64454307177658,-82.3357635653633,4,500418,127,Sorority Row-Turlington,171,False,13,13820,709809,11271,,0,EMPTY,68100,2022-10-18
19657,2101,20221018 18:55:18,29.646149999999995,-82.32272833333333,348,352,2,Walmart/Duval,239,False,0,13971,709867,10021,,0,EMPTY,68400,2022-10-18
19658,1802,20221018 18:55:22,29.655484508817807,-82.38943323221237,292,323,5,Oaks Mall,24404,False,0,6127,708564,10051,,0,EMPTY,66600,2022-10-18
19660,1810,20221018 18:55:20,29.65196842289147,-82.32294812646012,90,335,5,Rosa Parks/Downtown,28797,False,0,6073,708520,10053,,0,EMPTY,66300,2022-10-18
19664,2578,20221018 18:55:22,29.638399050907555,-82.35411216880115,82,500433,9,Reitz Union/UF Campus,15012,False,22,10974,709055,10093,,0,EMPTY,67260,2022-10-18
19668,1809,20221018 18:55:19,29.646405,-82.32263333333334,190,122,15,Rosa Parks / Downtown,36136,False,0,1038,708119,10151,,0,EMPTY,66420,2022-10-18
19671,1602,20221018 18:55:19,29.64853,-82.34496,172,500354,20,Reitz Union / UF Campus,32578,False,0,14536,710274,10203,,0,EMPTY,66600,2022-10-18
19676,1014,20221018 18:55:22,29.650403310603725,-82.36534832379765,90,55,34,Hub / UF Campus,19718,False,32,13248,709438,10341,,0,EMPTY,67200,2022-10-18
19678,1003,20221018 18:55:19,29.63527988754773,-82.35377315614228,277,207,35,SW 35TH PLACE,5722,False,7,14756,710444,10352,,0,EMPTY,67440,2022-10-18
19679,1009,20221018 18:55:20,29.605919985526118,-82.37113846778337,355,207,35,SW 35TH PLACE,24948,False,7,14755,710443,10351,,0,EMPTY,66540,2022-10-18
19680,1005,20221018 18:55:21,29.641247139865023,-82.33989056160488,34,500406,35,Reitz Union / UF Campus,18246,False,0,14824,710388,10353,,0,EMPTY,66900,2022-10-18
19683,1903,20221018 18:55:20,29.677912663412695,-82.43162,180,500336,43,UF Health,712,False,5,2432,708402,10432,,0,EMPTY,68100,2022-10-18
19686,1206,20221018 18:55:21,29.64425636291483,-82.33577,0,500431,126,Sorority Row/ Lakeside,67,False,10,3789,708451,11261,,0,EMPTY,68100,2022-10-18
19687,1015,20221018 18:55:21,29.6447948498627,-82.33576,0,500418,127,Sorority Row-Turlington,263,False,5,13820,709809,11271,,0,EMPTY,68100,2022-10-18
19690,1016,20221018 18:55:26,29.651675428718107,-82.3522587963639,50,335,5,Rosa Parks/Downtown,19320,False,15,6075,708521,10052,,0,EMPTY,67320,2022-10-18
19696,802,20221018 18:55:28,29.674935744762458,-82.43009883846524,346,75,10,Santa Fe,42927,False,26,615,708019,10101,,0,EMPTY,66780,2022-10-18
19697,2107,20221018 18:55:27,29.64587333333333,-82.32262833333334,167,54,11,Rosa Parks/Downtown,33333,True,0,665,708067,10111,,0,EMPTY,66600,2022-10-18
19698,1811,20221018 18:55:25,29.627063535467997,-82.3394241,180,500421,13,Cottage Grove / SW 13th Street,12386,False,33,14343,710092,10131,,0,EMPTY,67500,2022-10-18
19701,2102,20221018 18:55:27,29.646483333333336,-82.32271999999999,358,500381,17,UF Health,371,False,0,8925,708727,10171,,0,EMPTY,68280,2022-10-18
19704,1402,20221018 18:55:26,29.674320327863587,-82.43362450830242,90,324,23,Santa Fe,16032,False,30,1470,708155,10232,,0,EMPTY,67680,2022-10-18
19708,1806,20221018 18:55:26,29.65037685548722,-82.36031276290245,270,500387,34,Lexington Cr.,8289,False,5,13203,709406,10342,,0,EMPTY,67500,2022-10-18
19710,1009,20221018 18:55:27,29.60593957819944,-82.37113119499155,273,207,35,SW 35TH PLACE,24981,False,30,14755,710443,10351,,0,EMPTY,66540,2022-10-18
19712,1207,20221018 18:55:24,29.62545177602344,-82.38677,180,500411,37,Reitz Union / UF Campus,901,False,9,11895,709154,10372,,0,EMPTY,68040,2022-10-18
19723,2105,20221018 18:55:33,29.646315,-82.32277500000001,4,342,7,E. Meadows,300,False,0,335,707962,10071,,0,EMPTY,68400,2022-10-18
19724,1902,20221018 18:55:32,29.70416416028316,-82.36188813048832,242,328,8,UF Health,3696,False,31,407,707997,10082,,0,EMPTY,67800,2022-10-18
19725,1808,20221018 18:55:31,29.638957,-82.344046,338,500393,8,PineRidge/Walmart,4,False,0,14265,710034,10081,,0,EMPTY,68100,2022-10-18
19731,2110,20221018 18:55:29,29.64514,-82.3469849,180,500426,16,Sugar Hill,2991,False,0,8950,708775,10161,,0,EMPTY,67860,2022-10-18
19734,1106,20221018 18:55:28,29.639214457698703,-82.3503326426329,249,500355,20,Oaks Mall,3440,False,9,14468,710206,10201,,0,EMPTY,66600,2022-10-18
19736,2106,20221018 18:55:30,29.64823211732301,-82.31783912647751,270,226,26,Commuter Lot / UF Campus,35623,False,8,1569,708231,10261,,0,EMPTY,66600,2022-10-18
